soldDate,playerId,name,country,position,age,heightCm,fromTeam,fromTeamId,toTeam,toTeamId,firstSeen,lastSeen,deadline,lastListPrice,soldPrice,value,salary,confirmedByTransferHistory,source,scanDate,scannedTeamId,scannedTeamName,direction
2026-05-30,1950821,"Angelov, Asen",BUL,Ś,21,215,Ukiyo Volley,129847,Kamar Team,131146,,,,,11904921,113194,89287,1,ClubTransferHistory,2026-06-04 18:30:28,129847,Ukiyo Volley,do
2026-05-30,1686069,"Firkov, Ivan",BUL,R,27,209,Squadra Corsa VB,137669,ALEXANDER GRAND,138318,,,,,8908939,211454,105626,1,ClubTransferHistory,2026-06-04 18:30:19,137669,Squadra Corsa VB,do
2026-05-30,1903594,"Camargo, Aristeu",BRA,Atakujący,25,206,Furacão da CPI 🌪️,130022,VC Breakpoint,129312,,,,,7494147,108710,56206,1,ClubTransferHistory,2026-06-04 18:30:32,129312,VC Breakpoint,z
2026-05-30,1927594,"Gonzalez, Harley",USA,Ś,24,196,KS Kawoholicy,131724,Лудогорец Разград,129790,,,,,6445028,124769,61069,1,ClubTransferHistory,2026-06-04 18:30:47,129790,Лудогорец Разград,z
2026-05-30,1865794,"Scholten, Thijmen",NED,P,25,206,Przebój Wolbrom,130621,Kamar Team,131146,,,,,6171969,93652,46290,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2026-05-30,1767866,"Guarnieri, Tó",POR,Atakujący,25,213,The Ops,131290,KILICECZA,138496,,,,,3276490,90372,40002,1,ClubTransferHistory,2026-06-04 18:30:24,131290,The Ops,do
2026-05-30,2060423,"Pinheiro, Ramon",BRA,L,18,193,1mpact Volley,140948,Pogoń Portowcy,131768,,,,,1922421,175172,81394,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2026-05-30,1950602,"Wysocki, Łukasz",POL,Ś,22,209,SUZANO E.C,130024,FajniPoniatki,161632,,,,,525000,81142,35941,1,ClubTransferHistory,2026-06-04 18:30:21,130024,SUZANO E.C,do
2026-05-30,2032300,"Münden, Jan",GER,Ś,20,205,Przebój Wolbrom,130621,KongsCPC,138873,,,,,518406,70532,28212,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2026-05-30,1681924,"Grozev, Ivelin",BUL,P,27,190,Rexona Ades,134198,Jabuticaba Vôlei,130032,,,,,439260,63848,25100,1,ClubTransferHistory,2026-06-04 18:30:03,134198,Rexona Ades,do
2026-05-30,2032883,"de Alencar, Raul",BRA,Ś,20,220,Gato,130094,d team,130335,,,,,414270,59182,23672,1,ClubTransferHistory,2026-06-04 18:29:15,130094,Gato,do
2026-05-30,1951370,"Sharpe, David",INT,Atakujący,22,205,OK Essec,144521,TheMarbels,144570,,,,,412870,58981,23592,1,ClubTransferHistory,2026-06-04 18:30:24,144570,TheMarbels,z
2026-05-30,2088566,"Suman, Sebastjan",SLO,Ś,17,218,LukTeam,131134,Central Axis VC,128724,,,,,322060,46009,16103,1,ClubTransferHistory,2026-06-04 18:29:37,131134,LukTeam,do
2026-05-30,2088567,"Wiankowski, Dawid",POL,Atakujący,18,190,KS Gwardia Wrocław,130757,dropsoi,137466,,,,,289650,44725,14482,1,ClubTransferHistory,2026-06-04 18:29:29,130757,KS Gwardia Wrocław,do
2026-05-30,1974878,"Valadares, Robson",BRA,Atakujący,22,197,SUZANO E.C,130024,Fv Kobylarnia,161740,,,,,200000,61429,23742,1,ClubTransferHistory,2026-06-04 18:30:21,130024,SUZANO E.C,do
2026-05-30,2088440,"Lorens, Adam",POL,Atakujący,18,208,Avengers,130920,d team,130335,,,,,175640,39227,13729,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,z
2026-05-30,2087589,"Bishop, DeVon",INT,R,19,208,KongsCPC,138873,Bermudas,134161,,,,,120759,87826,39059,1,ClubTransferHistory,2026-06-04 18:28:24,134161,Bermudas,z
2026-05-30,2088518,"Wydra, Daniel",POL,L,17,189,Ostia volley,137567,Joga Bonito,137493,,,,,90734,106637,53318,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-30,2088387,"Pulst, Bastian",GER,Ś,18,216,Skoczne Karakany,130767,JuVolley,161563,,,,,56654,63512,24156,1,ClubTransferHistory,2026-06-04 18:30:15,130767,Skoczne Karakany,do
2026-05-30,2032358,"Guterres, Inocêncio",POR,Atakujący,20,187,BBTS Bielsko-Biała,137383,Kangur Okrzeja,130269,,,,,43464,62561,24836,1,ClubTransferHistory,2026-06-04 18:29:27,130269,Kangur Okrzeja,z
2026-05-30,2087778,"Parisi, Abelardo",BRA,P,19,187,Tenders VB,129068,Ostia volley,137567,,,,,33202,48148,16600,1,ClubTransferHistory,2026-06-04 18:30:23,129068,Tenders VB,do
2026-05-30,2032099,"Estevez, Jean",FRA,P,20,197,Gryf Policzna,140747,Galatasaray Daikin,131654,,,,,33152,47360,16576,1,ClubTransferHistory,2026-06-04 18:29:15,131654,Galatasaray Daikin,z
2026-05-29,1951346,"Cohen, Aureliano",BRA,R,22,199,d team,130335,VC Breakpoint,129312,,,,,50336731,366638,377525,1,ClubTransferHistory,2026-06-04 18:30:32,129312,VC Breakpoint,z
2026-05-29,2004151,"Onzia, Stijn",BEL,Atakujący,20,190,ZAKSA Bochotnica,128722,Fliegende Klappen,129324,,,,,6973308,85151,52300,1,ClubTransferHistory,2026-06-04 18:30:45,128722,ZAKSA Bochotnica,do
2026-05-29,1929412,"Neveu, Christophe",FRA,Ś,23,218,d team,130335,Hullud Lehmad,138887,,,,,3012584,104898,52278,1,ClubTransferHistory,2026-06-04 18:29:21,138887,Hullud Lehmad,z
2026-05-29,2088554,"Tsunematsu, Bsaku",JPN,Atakujący,18,190,The Ops,131290,Porto FC,134164,,,,,2654295,51420,20518,1,ClubTransferHistory,2026-06-04 18:30:24,131290,The Ops,do
2026-05-29,1724968,"Constantin, Christophe",FRA,P,25,206,Laprune,129069,Fedorvolley,131674,,,,,2100961,81267,36513,1,ClubTransferHistory,2026-06-04 18:29:31,129069,Laprune,do
2026-05-29,1767017,"Gaubert, Idriss",FRA,Atakujący,26,211,JTCNW Łódź,131093,Fedorovtseva 🌿,138510,,,,,945575,92783,41301,1,ClubTransferHistory,2026-06-04 18:29:26,131093,JTCNW Łódź,do
2026-05-29,1976437,"Valentim, Tino",INT,R,21,209,Kudowianka Kudowa-Zdrój,131235,d team,130335,,,,,667160,96663,42888,1,ClubTransferHistory,2026-06-04 18:29:30,131235,Kudowianka Kudowa-Zdrój,do
2026-05-29,1976396,"Jakóbiak, Jakub",POL,Ś,21,210,Joga Bonito,137493,Silver Cross,137768,,,,,426000,61853,24342,1,ClubTransferHistory,2026-06-04 18:30:14,137768,Silver Cross,z
2026-05-29,2003642,"Blanckaert, Jean",FRA,P,21,191,Przebój Wolbrom,130621,PowerDucks,129316,,,,,398660,57074,22780,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2026-05-29,2088428,"Grandjean, Emmanuel",FRA,Ś,18,203,Vernixo,128679,Mx Team,130473,,,,,364763,61825,24353,1,ClubTransferHistory,2026-06-04 18:30:35,128679,Vernixo,do
2026-05-29,1709503,"Teixeira, Evair",BRA,L,27,178,Sivass-Pol De Mare,128794,Joga Bonito,137493,,,,,195951,198939,99469,1,ClubTransferHistory,2026-06-04 18:30:14,128794,Sivass-Pol De Mare,do
2026-05-29,1974862,"Sanem, Bahadır",TUR,L,22,189,Palinurense,128875,d team,130335,,,,,160000,176901,87539,1,ClubTransferHistory,2026-06-04 18:29:53,128875,Palinurense,do
2026-05-29,1976702,"Drabik, Kacper",POL,Ś,20,209,Shikigami Kaizen Spikers,162460,Tourtel VB,138381,,,,,125000,50764,20007,1,ClubTransferHistory,2026-06-04 18:30:26,138381,Tourtel VB,z
2026-05-29,2088552,"Nano, Avelino",ESP,Ś,18,207,Jang Tim,128677,Kangur Okrzeja,130269,,,,,121552,59075,23385,1,ClubTransferHistory,2026-06-04 18:29:27,130269,Kangur Okrzeja,z
2026-05-29,1974603,"Husak, Hubert",POL,Ś,22,210,Atlantis Trident Strikers,162462,Dostor,138908,,,,,114606,59242,23038,1,ClubTransferHistory,2026-06-04 18:29:04,138908,Dostor,z
2026-05-29,1929063,"Aksamit, Rafał",POL,L,22,177,MIX VOLLEY KATOWICE,144749,Polish Wolves,131258,,,,,111506,151708,75854,1,ClubTransferHistory,2026-06-04 18:29:58,131258,Polish Wolves,z
2026-05-29,1927319,"Law, Spencer",USA,Ś,24,207,Atlantis Trident Strikers,162462,Tourtel VB,138381,,,,,99000,62238,24878,1,ClubTransferHistory,2026-06-04 18:30:26,138381,Tourtel VB,z
2026-05-29,2088504,"Pompeo, Juri",INT,Atakujący,18,206,Chelsea 11,130322,GALACTICOS FC,131018,,,,,72867,60857,24342,1,ClubTransferHistory,2026-06-04 18:28:57,130322,Chelsea 11,do
2026-05-29,1976273,"Kobylarz, Jakub",POL,L,21,193,spiaggiati,137516,BBTS Bielsko-Biała,137383,,,,,66329,94756,42640,1,ClubTransferHistory,2026-06-04 18:30:17,137516,spiaggiati,do
2026-05-29,1976025,"Wysopal, Bartłomiej",POL,Atakujący,21,194,Makosiki,128780,Kotwica Kołobrzeg,128801,,,,,41884,60371,23933,1,ClubTransferHistory,2026-06-04 18:29:38,128780,Makosiki,do
2026-05-29,1865148,"Markiewicz, Kazimierz",POL,P,25,194,SorcererTeam,130404,ProjektWarszawa,140828,,,,,37464,53520,21408,1,ClubTransferHistory,2026-06-04 18:30:16,130404,SorcererTeam,do
2026-05-29,2088050,"Fischereihafen, Achim",INT,L,18,195,Abracalabria,131302,Supercazzola Utd,128993,,,,,14286,20409,6122,1,ClubTransferHistory,2026-06-04 18:30:20,128993,Supercazzola Utd,z
2026-05-28,1950431,"Hayal, Orhan",TUR,L,22,181,Kolorowe Rumaki,131164,mordelles,129096,,,,,26321534,566140,283070,1,ClubTransferHistory,2026-06-04 18:29:45,129096,mordelles,z
2026-05-28,1929151,"Janicki, Dawid",POL,P,23,181,Budowlani Łódź,128736,Kubiki,130510,,,,,18314826,105643,137361,1,ClubTransferHistory,2026-06-04 18:28:53,128736,Budowlani Łódź,do
2026-05-28,1976500,"Zervos, Totis",GRE,R,21,186,Eyes of the tiger,137499,Sarmizegetusa,138871,,,,,18069380,216405,135520,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,1976894,"Engelen, Richard",BEL,R,21,182,Eyes of the tiger,137499,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,130934,,,,,12552470,168006,94144,1,ClubTransferHistory,2026-06-04 18:30:15,130934,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,z
2026-05-28,2088522,"Jurzak, Mateusz",POL,Ś,18,217,Dano Dream Team,130607,Błyskawica Janów,131242,,,,,6355665,63877,47667,1,ClubTransferHistory,2026-06-04 18:29:02,130607,Dano Dream Team,do
2026-05-28,1865059,"Jaroń, Mateusz",POL,Ś,25,211,Eyes of the tiger,137499,Brave Vikings,131709,,,,,4987936,97565,43784,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,2060376,"Freire, Adilson",BRA,R,19,184,BH Voleibol,130017,HIKERS,130361,,,,,4286237,124715,61767,1,ClubTransferHistory,2026-06-04 18:29:21,130361,HIKERS,z
2026-05-28,2088526,"Kouki, Ari",FIN,Ś,18,204,Big Boys Volley Team,129779,dropsoi,137466,,,,,3735986,64948,28020,1,ClubTransferHistory,2026-06-04 18:28:25,129779,Big Boys Volley Team,do
2026-05-28,1767501,"Pietler, Lutz",GER,Ś,26,205,VC Breakpoint,129312,On Point,129613,,,,,2854849,96325,42860,1,ClubTransferHistory,2026-06-04 18:30:32,129312,VC Breakpoint,do
2026-05-28,2088528,"Kızıltan, Olcayto",TUR,Ś,18,208,Pioruny i Grzmoty,130966,dropsoi,137466,,,,,1858351,82425,29367,1,ClubTransferHistory,2026-06-04 18:29:57,130966,Pioruny i Grzmoty,do
2026-05-28,2060253,"Prévost, Georges",FRA,R,19,189,RHCP,129565,Fajne Chłopaki,144762,,,,,1065891,101789,44169,1,ClubTransferHistory,2026-06-04 18:30:04,129565,RHCP,do
2026-05-28,1905781,"Goldberg, Matthieu",FRA,Atakujący,23,205,BHC1986,130292,Fedorvolley,131674,,,,,715847,66705,26613,1,ClubTransferHistory,2026-06-04 18:29:11,131674,Fedorvolley,z
2026-05-28,2088533,"Chieh, Ming",CHN,P,17,186,VC BORDER,128622,Zacarias da Bola,134203,,,,,683169,38973,13640,1,ClubTransferHistory,2026-06-04 18:30:45,134203,Zacarias da Bola,z
2026-05-28,2002920,"Kita, Jan",POL,Atakujący,20,213,RHCP,129565,Galatasaray Daikin,131654,,,,,641470,51062,20410,1,ClubTransferHistory,2026-06-04 18:30:04,129565,RHCP,do
2026-05-28,2032601,"Kroner, Bastian",GER,P,20,186,Joga Bonito,137493,Avengers,130920,,,,,397800,57068,22731,1,ClubTransferHistory,2026-06-04 18:29:25,137493,Joga Bonito,do
2026-05-28,2002356,"Cho, Changwei",CHN,Atakujący,21,212,RHCP,129565,Galatasaray Daikin,131654,,,,,392200,57686,22411,1,ClubTransferHistory,2026-06-04 18:30:04,129565,RHCP,do
2026-05-28,1685908,"Dykiel, Marcin",POL,P,26,183,Eyes of the tiger,137499,Potok city,140815,,,,,385261,61242,24496,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,1865589,"Bocek, Bohuslav",CZE,L,24,182,Eyes of the tiger,137499,1mpact Volley,140948,,,,,379464,279629,136893,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,2088534,"Qiping, Zhu",CHN,P,17,182,VC BORDER,128622,Galatasaray Daikin,131654,,,,,285135,30396,10638,1,ClubTransferHistory,2026-06-04 18:30:32,128622,VC BORDER,do
2026-05-28,1976100,"Elonperä, Atso",FIN,L,20,187,BHC1986,130292,d team,130335,,,,,114710,163871,81935,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,z
2026-05-28,1767450,"Baran, Daniel",POL,R,26,205,FC Sète,129067,Eyes of the tiger,137499,,,,,106004,137354,68677,1,ClubTransferHistory,2026-06-04 18:29:10,129067,FC Sète,do
2026-05-28,2060754,"Shiotani, Jushin",JPN,Atakujący,19,207,Eyes of the tiger,137499,Denivol Team,131341,,,,,96091,49703,17242,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,1710049,"Bouquet, Kévin",FRA,Ś,26,202,Eyes of the tiger,137499,1mpact Volley,140948,,,,,80839,90999,40716,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,do
2026-05-28,1927850,"Coric, Enes",BIH,P,24,188,Attacke Gütersloh,129403,Braniewo Volley,141119,,,,,73168,68246,26949,1,ClubTransferHistory,2026-06-04 18:28:21,129403,Attacke Gütersloh,do
2026-05-28,1903504,"Borowicz, Jan",POL,P,25,207,AZS Gorzów,144758,4fun,161555,,,,,54029,63590,25398,1,ClubTransferHistory,2026-06-04 18:28:21,144758,AZS Gorzów,do
2026-05-28,1927093,"Zawada, Arkadiusz",POL,P,24,195,Sardegna Volley,137467,Coco Jamboo,161754,,,,,51184,64693,25264,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,do
2026-05-28,2088524,"Boeswart, Ronald",GER,P,17,197,TVM Allstars,129337,Young Team Reaktywacja,140951,,,,,47849,38606,13319,1,ClubTransferHistory,2026-06-04 18:30:28,129337,TVM Allstars,do
2026-05-28,2088086,"Cabrini, Duccio",ITA,Atakujący,19,196,I MARANZA DI PADOVA,131329,d team,130335,,,,,22579,32256,11289,1,ClubTransferHistory,2026-06-04 18:29:22,131329,I MARANZA DI PADOVA,do
2026-05-27,1976601,"de Almeida, Edgar",BRA,Ś,20,212,KKS Gryf Lębork,128809,JORI Dragons,130283,,,,,9813594,99059,73602,1,ClubTransferHistory,2026-06-04 18:29:27,128809,KKS Gryf Lębork,do
2026-05-27,2060595,"Piaskowski, Oskar",POL,L,18,186,Joga Bonito,137493,IceTeam,129811,,,,,1084482,149543,73774,1,ClubTransferHistory,2026-06-04 18:29:25,137493,Joga Bonito,do
2026-05-27,1976583,"Vitale, Sandro",ITA,P,20,197,GizoTeam,128693,Nike Volley,137775,,,,,404409,52858,20960,1,ClubTransferHistory,2026-06-04 18:29:47,137775,Nike Volley,z
2026-05-27,1975488,"Antunes, Ernesto",BRA,Ś,22,220,NBBVOLEIBOL,138339,Volley Ball Gardéen,137678,,,,,343460,49066,17173,1,ClubTransferHistory,2026-06-04 18:30:39,137678,Volley Ball Gardéen,z
2026-05-27,2088022,"Micyk, Oliwier",INT,P,18,210,🇯🇲 - FPC_VM - 💫,130343,GKS Gliwice,140938,,,,,290770,41539,14538,1,ClubTransferHistory,2026-06-04 18:29:17,140938,GKS Gliwice,z
2026-05-27,2088121,"Shikov, Stamen",BUL,R,18,201,Ostia volley,137567,Wombats,134224,,,,,159608,103456,42630,1,ClubTransferHistory,2026-06-04 18:30:44,134224,Wombats,z
2026-05-27,1903494,"Czyżewski, Piotr",POL,L,25,179,Brave Vikings,131709,Saperzy Mysłowice,161775,,,,,98939,141342,70671,1,ClubTransferHistory,2026-06-04 18:28:52,131709,Brave Vikings,do
2026-05-27,1976712,"Neves, Raphael",BRA,L,21,183,Ciapate Bagietki,144744,Lotnik Wrocław,161556,,,,,96542,141707,68958,1,ClubTransferHistory,2026-06-04 18:28:57,144744,Ciapate Bagietki,do
2026-05-27,2088518,"Wydra, Daniel",POL,L,17,189,Hunter Poznań,130570,Ostia volley,137567,,,,,90734,106637,53318,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,z
2026-05-27,2060019,"Velazco, Florindo",ITA,R,19,192,Ostia volley,137567,Gato,130094,,,,,73822,94735,40994,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-27,2003713,"Laule, Jonathan",GER,R,19,203,Galatasaray Daikin,131654,Starboy,161689,,,,,56886,78946,34828,1,ClubTransferHistory,2026-06-04 18:29:15,131654,Galatasaray Daikin,do
2026-05-27,2060691,"Emiliani, Gino",ITA,R,18,202,Ostia volley,137567,d team,130335,,,,,52331,68705,25830,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-27,2060859,"Lastras, Diego",ESP,P,19,203,Galatasaray Daikin,131654,Ostia volley,137567,,,,,50679,47678,16332,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,z
2026-05-27,1864913,"Pietrzak, Michał",POL,P,25,180,KS Kawoholicy,131724,Eyes of the tiger,137499,,,,,49429,50613,20071,1,ClubTransferHistory,2026-06-04 18:29:29,131724,KS Kawoholicy,do
2026-05-27,1928691,"Sulikowski, Marceli",POL,Ś,23,217,Ostia volley,137567,Nike Volley,137775,,,,,46056,62730,25064,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-27,2087910,"Bogdanowicz, Bolesław",POL,Atakujący,19,190,Galatasaray Daikin,131654,Zacarias da Bola,134203,,,,,43504,59188,23675,1,ClubTransferHistory,2026-06-04 18:30:45,134203,Zacarias da Bola,z
2026-05-27,2088378,"Rouleau, Archibald",BEL,R,18,193,Pogoń Portowcy,131768,Drużyna Pierścienia,141064,,,,,33321,47601,16660,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,do
2026-05-27,2088314,"van Ulsen, Frans",NED,Atakujący,18,187,Przebój Wolbrom,130621,Lotnik Wrocław,161556,,,,,30264,43346,15131,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2026-05-27,2088381,"Tasev, Angel",BUL,P,18,201,LEEDS SOFIA,130014,Supercazzola Utd,128993,,,,,6818,9820,2922,1,ClubTransferHistory,2026-06-04 18:30:20,128993,Supercazzola Utd,z
2026-05-26,1904663,"Gobec, Tom",SLO,P,24,203,SMS Marquette VB,129064,Laprune,129069,,,,,26020178,125675,195151,1,ClubTransferHistory,2026-06-04 18:30:16,129064,SMS Marquette VB,do
2026-05-26,1974700,"Sikorski, Adam",POL,R,22,206,BBTS Bielsko-Biała,137383,Ortan,128833,,,,,19418853,269940,145641,1,ClubTransferHistory,2026-06-04 18:29:51,128833,Ortan,z
2026-05-26,1976036,"Tormettino, Gaspare",ITA,Ś,21,215,Giulianone Roma,128822,👽Strażnicy Cienia👽,128711,,,,,17049984,145410,127875,1,ClubTransferHistory,2026-06-04 18:29:17,128822,Giulianone Roma,do
2026-05-26,1864596,"Yanev, Lazar",BUL,P,25,196,Devils,129781,Rexona Ades,134198,,,,,6956880,96062,52177,1,ClubTransferHistory,2026-06-04 18:30:03,134198,Rexona Ades,z
2026-05-26,2060756,"Stefanov, Ivan",BUL,Ś,18,217,Energiq,129925,JTCNW Łódź,131093,,,,,3053518,60405,23823,1,ClubTransferHistory,2026-06-04 18:29:26,131093,JTCNW Łódź,z
2026-05-26,2003828,"Nowak, Filip",POL,L,20,194,Kudowianka Kudowa-Zdrój,131235,Towers Wrocław,141007,,,,,2535219,302295,148980,1,ClubTransferHistory,2026-06-04 18:30:26,141007,Towers Wrocław,z
2026-05-26,1927178,"Wlazłowski, Łukasz",INT,Ś,24,218,Panathinaikos,130312,Volley Ball Gardéen,137678,,,,,1762008,99612,44825,1,ClubTransferHistory,2026-06-04 18:30:39,137678,Volley Ball Gardéen,z
2026-05-26,1904205,"Gonzaga, Valdomiro",BRA,Atakujący,25,188,Trefl Gdańsk Pomorze,130509,Petronas Eagles,140755,,,,,1724657,101978,50347,1,ClubTransferHistory,2026-06-04 18:30:26,130509,Trefl Gdańsk Pomorze,do
2026-05-26,2087996,"Panato, Romano",ITA,L,18,177,Galatasaray Spor Kulübü,138458,Ostia volley,137567,,,,,1039069,87383,35754,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,z
2026-05-26,1949844,"Donze, Stéphane",FRA,R,23,183,FBVolley35,131687,Coquegipe Celtics SKY DO FOGO,138344,,,,,989856,138110,67337,1,ClubTransferHistory,2026-06-04 18:29:09,131687,FBVolley35,do
2026-05-26,1928772,"De Matos, Márcio",POR,P,23,210,Kudowianka Kudowa-Zdrój,131235,KongsCPC,138873,,,,,476865,63554,24716,1,ClubTransferHistory,2026-06-04 18:29:30,131235,Kudowianka Kudowa-Zdrój,do
2026-05-26,1905673,"Cicotti, Ottavio",ITA,Ś,24,201,Olimpia Kowary,137420,Bubuteam,137727,,,,,455500,65072,26028,1,ClubTransferHistory,2026-06-04 18:28:53,137727,Bubuteam,z
2026-05-26,2088478,"Grill, Darius",USA,Ś,18,218,Ghrum,130784,Volley Ball Gardéen,137678,,,,,321240,45892,16062,1,ClubTransferHistory,2026-06-04 18:30:39,137678,Volley Ball Gardéen,z
2026-05-26,2088496,"Fagundes, Zacarias",BRA,Ś,18,206,PVC CSKA Sofia,129788,Volley Ball Gardéen,137678,,,,,315000,44949,15732,1,ClubTransferHistory,2026-06-04 18:30:39,137678,Volley Ball Gardéen,z
2026-05-26,2032335,"Rosiak, Paweł",POL,Ś,20,209,Phoenix Fire,128687,TKKF KARLIK WODZISŁAW,161748,,,,,311580,44512,15579,1,ClubTransferHistory,2026-06-04 18:29:56,128687,Phoenix Fire,do
2026-05-26,2032247,"Nowicki, Przemysław",POL,R,20,196,Shikigami Kaizen Spikers,162460,Eyes of the tiger,137499,,,,,262500,86151,38767,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,z
2026-05-26,1976299,"Cambraia, Marcus",INT,Atakujący,20,200,Brazuca,138309,Olimpia Kowary,137420,,,,,153681,48398,16840,1,ClubTransferHistory,2026-06-04 18:28:52,138309,Brazuca,do
2026-05-26,2060423,"Pinheiro, Ramon",BRA,L,18,193,Ostia volley,137567,1mpact Volley,140948,,,,,125588,175172,81394,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-26,1975771,"Tendi, Leonardo",INT,P,21,205,Brazuca,138309,Orzełki Team,137444,,,,,100331,44002,15165,1,ClubTransferHistory,2026-06-04 18:29:51,137444,Orzełki Team,z
2026-05-26,1975555,"Filho, Jailson",BRA,Atakujący,22,206,Sardegna Volley,137467,Braniewo Volley,141119,,,,,97385,75496,29508,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,do
2026-05-26,2088497,"Paixão, Iarley",BRA,Ś,18,206,Azoranka Kraków,131204,Eyes of the tiger,137499,,,,,55020,48248,16886,1,ClubTransferHistory,2026-06-04 18:29:09,137499,Eyes of the tiger,z
2026-05-26,2087527,"Hangbo, Fei",CHN,P,19,187,FBVolley35,131687,Starboy,161689,,,,,48353,42803,14176,1,ClubTransferHistory,2026-06-04 18:29:09,131687,FBVolley35,do
2026-05-26,1974483,"Kowalczyk, Bogdan",POL,P,22,199,Sessamos,131570,Aqua Łukowiec,140922,,,,,46535,57824,22970,1,ClubTransferHistory,2026-06-04 18:30:12,131570,Sessamos,do
2026-05-26,1976663,"Pawłowicz, Ryszard",POL,Ś,21,190,spiaggiati,137516,FajniPoniatki,161632,,,,,39094,57126,22339,1,ClubTransferHistory,2026-06-04 18:30:17,137516,spiaggiati,do
2026-05-26,2060404,"Pinsino, Orazio",ITA,P,19,209,Ostia volley,137567,Busto72,137576,,,,,38800,47130,15959,1,ClubTransferHistory,2026-06-04 18:29:52,137567,Ostia volley,do
2026-05-26,2088510,"Vladimirov, Vasil",BUL,Ś,17,195,Energiq,129925,Toumo,137682,,,,,35165,48920,16745,1,ClubTransferHistory,2026-06-04 18:30:25,137682,Toumo,z
2026-05-26,1927954,"Cavalcante, Everton",BRA,P,23,201,Plas Kaźmierz,137421,Bial Białystok,161757,,,,,33859,48398,16929,1,ClubTransferHistory,2026-06-04 18:29:58,137421,Plas Kaźmierz,do
2026-05-26,2088511,"Komitski, Evstati",BUL,Ś,17,203,Energiq,129925,Benassi,129571,,,,,24541,35059,12270,1,ClubTransferHistory,2026-06-04 18:29:07,129925,Energiq,do
2026-05-26,2088506,"Eylem, Sami",TUR,Ś,17,214,FBVolley35,131687,Supercazzola Utd,128993,,,,,23668,34011,11833,1,ClubTransferHistory,2026-06-04 18:30:20,128993,Supercazzola Utd,z
