"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","BOT #131832","Mantelini, Elvio","1655897","0","-5","0","0","0","0","0","0","0","0","0","13","11","0","2","0","0","24","5","79","0","0","0","0","0","0","0","0","0","0","0","0","-2.4","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","10","10","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Tressoldi, Manfredi","1621735","16","16","20","0","8","47.9","1","0","1","100","100","3","0","0","3","3","100","0","0","0","0","0","7","20","23","30","0","29","28","0","1","0","48.2","","2","2","0","0","1","1","20","23","1","0","11","6","1","9","52.9","46.2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","29","3","11","21","17","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Circolo, Riccardo","1621739","15","15","16","0","5","50.7","5","0","5","100","100","6","0","0","6","5","83","4","0","100","5","125","5","22","23","0","0","0","0","0","0","0","46","","1","1","0","0","4","5","22","23","4","0","12","1","0","10","52.8","46.2","0","0","0","0","0","0","1","0","0","0","0","1","3","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","10","9","13","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Filippone, Guglielmo","1621742","17","17","6","0","2","48.7","5","0","5","100","100","5","0","0","5","2","40","0","0","0","3","0","10","25","27","0","0","0","0","0","0","0","49.2","","0","0","0","0","2","5","25","27","6","0","13","4","1","12","48.7","44.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","3","5","10","9","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Mambelli, Duccio","1621737","18","16","14","2","0","50","12","0","12","100","100","4","0","0","4","3","75","0","0","0","0","0","6","26","27","0","0","0","0","0","0","0","61.2","","1","2","0","0","2","2","26","27","3","0","12","3","3","14","50","45.1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","7","0","0","0","0","7","0","0","0","0","0","0","3","13","8","12","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Iacopini, Sandro","1621740","7","6","8","1","0","43.9","7","0","7","100","100","4","0","0","4","2","50","4","0","100","6","150","0","22","27","0","0","0","0","0","0","0","18.6","","0","0","0","0","2","4","22","27","0","0","13","0","1","9","43.9","41.9","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","3","8","2","14","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Minardi, Vito","1621743","15","15","9","0","5","50.6","3","0","3","100","100","0","0","0","0","0","0","0","0","0","0","0","7","23","23","0","0","0","0","0","0","0","42","","0","0","0","0","0","0","23","23","5","0","12","2","1","11","52.4","48.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","11","0","0","0","0","0"
"Italy","18734","1067516","italy_18734","BOT #131832 vs Iceberg Cinisello Balsamo 0:3","2026-05-12 17:00","","Iceberg Cinisello Balsamo","Stracciari, Umberto","1621745","0","0","0","0","0","0","0","0","0","0","0","9","2","2","7","6","89","2","0","100","3","150","0","0","0","3","0","3","3","0","0","0","6.4","","1","1","0","0","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","3","2","5","7","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Coviello, Enzo","1656067","0","0","4","0","0","40.9","0","0","0","0","0","8","5","0","3","0","0","0","0","0","0","0","0","0","8","0","26","40","0","0","14","26","0","","0","0","0","3","0","0","0","8","0","0","0","0","0","0","40.9","40.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","13","0","1","40","3","10","20","15","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Silvestroni, Luigi","1656071","5","-15","4","1","0","41.2","12","7","5","42","-17","7","5","0","2","0","0","24","12","50","0","0","0","0","12","0","0","0","0","0","0","0","-24.1","","0","0","0","2","0","0","0","12","0","0","0","0","0","0","41.2","40.8","0","0","0","0","0","0","0","0","5","3","0","8","0","0","1","2","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","12","17","11","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Cariolaro, Orlando","1656074","1","-3","3","0","0","40.9","5","4","1","20","-60","1","0","0","1","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","-4","","0","0","0","1","0","0","0","13","0","0","0","0","0","0","40.9","40.7","0","0","2","0","0","2","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","3","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Napolitano, Gianvito","1656069","5","-1","3","1","0","40.7","10","5","5","50","0","12","6","0","6","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1.5","","0","0","0","6","0","0","0","14","0","0","0","0","0","0","40.7","40.7","0","0","1","0","0","1","0","0","3","3","0","6","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","3","6","8","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Vitale, Gianvito","1656072","0","-22","2","0","0","40.9","8","7","0","0","-87","6","5","0","1","0","0","25","15","40","0","0","0","0","10","0","0","0","0","0","0","0","-36.5","","0","0","0","1","0","0","0","10","0","0","0","0","0","0","40.9","40.8","0","0","3","0","1","4","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","10","14","11","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Tavolaro, Diego","1656075","2","-1","2","0","0","40.7","5","3","2","40","-20","4","0","0","4","1","25","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","-0.1","","0","0","1","4","0","0","0","9","0","0","0","0","0","0","40.7","40.5","0","0","1","0","0","1","0","0","1","1","0","2","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","2","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","BOT #131847","Geraci, Gianvito","1656077","0","-3","0","0","0","0","0","0","0","0","0","6","1","0","5","0","0","20","3","85","0","0","0","0","0","0","0","0","0","0","0","0","0.8","","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","8","7","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Poletti, Aldopaolo","1622335","1","0","9","1","0","43.2","0","0","0","0","0","3","0","0","3","0","0","0","0","0","3","0","1","16","19","22","0","22","22","0","0","0","4.4","","0","0","0","0","0","3","16","19","0","0","9","1","0","7","43.2","41.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","22","3","4","17","12","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Sparacio, Francesco","1622339","15","14","19","1","10","51.1","3","0","3","100","100","5","0","0","5","3","60","5","0","100","7","140","2","16","20","0","0","0","0","0","0","0","47.8","","1","1","0","0","2","4","16","20","2","1","9","0","1","7","51.6","46.7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","8","6","20","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Diamanti, Marco","1622342","15","14","7","1","1","50.5","3","0","3","100","100","0","0","0","0","0","0","0","0","0","0","0","11","22","23","0","0","0","0","0","0","0","41","","0","0","0","0","0","0","22","23","9","0","12","2","3","10","50.5","46.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","5","10","9","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Pacifici, Nedo","1622337","8","8","8","0","1","43.2","6","0","6","100","100","4","0","0","4","0","0","0","0","0","4","0","1","16","21","0","0","0","0","0","0","0","21.2","","0","0","0","0","0","4","16","21","0","0","10","1","0","6","43.2","42","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","3","10","5","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Picasso, Edoardo","1622340","26","25","19","1","13","48.5","9","0","9","100","100","2","0","0","2","1","50","5","0","100","6","120","4","20","20","0","0","0","0","0","0","0","73.2","","0","0","0","0","1","2","20","20","3","0","11","1","3","9","50.9","47.6","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","3","18","10","10","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Frezza, Mattia","1622343","13","13","11","0","5","53.1","1","0","1","100","100","2","0","0","2","0","0","0","0","0","2","0","7","16","17","0","0","0","0","0","0","0","39.6","","0","0","0","0","0","2","16","17","7","0","10","0","5","6","54.3","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","13","8","0","0","0","0","0"
"Italy","18734","1067517","italy_18734","BOT #131847 vs Volley Rassina 0:3","2026-05-12 17:00","","Volley Rassina","Mastai, Ivano","1622345","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","100","6","0","100","6","100","0","0","0","0","0","0","0","0","0","0","5.6","","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","2","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Zanzi, Massimo","1727795","0","0","3","0","0","43.8","0","0","0","0","0","8","2","0","6","0","0","0","0","0","0","0","0","2","8","1","31","45","2","4","11","28","0","","0","0","0","6","0","0","2","8","0","0","1","0","0","1","43.8","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","3","2","8","45","3","16","14","18","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Di Tuccio, Cristoforo","1727799","3","-14","3","1","0","51.5","12","8","3","25","-42","8","4","0","4","0","0","27","8","70","0","0","0","0","10","0","0","0","0","0","0","0","-23.8","","0","1","0","3","0","0","0","10","0","0","0","0","0","0","51.5","48.6","1","1","1","0","0","3","0","0","5","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","3","16","12","12","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Franceschini, Giuliano","1727802","0","-1","3","0","0","46.7","1","1","0","0","-100","3","0","0","3","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","0","-1.5","","0","0","0","3","0","0","3","11","0","0","1","0","1","2","46.7","43.9","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","2","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Meloni, Angelo","1727797","0","-8","3","0","0","45","11","8","0","0","-73","5","0","0","5","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","0","-25.8","","0","0","0","4","0","1","0","18","0","0","0","0","0","0","45","43.3","0","0","2","0","1","3","0","0","4","0","0","4","0","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","6","5","4","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","La Spada, Renato","1727800","1","-18","1","0","0","47.8","13","9","1","8","-62","5","2","0","3","0","0","23","10","57","0","0","0","1","16","0","0","0","0","0","0","0","-38.7","","0","0","0","3","0","0","1","16","0","0","1","0","0","0","47.8","47.8","0","0","3","0","2","5","0","0","3","1","0","4","0","0","2","0","1","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","12","13","11","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Zambrotta, Edilio","1727803","0","-7","0","0","0","0","8","7","0","0","-87","3","0","0","3","1","33","0","0","0","0","0","0","2","15","0","0","0","0","0","0","0","-10.1","","0","0","1","3","0","0","2","15","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","3","0","0","3","0","0","0","0","0","0","0","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","2","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Lozzi","Falaschi, Gaudenzio","1727805","0","-6","0","0","0","0","0","0","0","0","0","17","13","0","4","0","0","18","6","67","1","6","0","0","0","0","0","0","0","0","0","0","-6.8","","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","6","11","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Emiliani, Vladimiro","1767119","6","5","6","1","1","70.3","0","0","0","0","0","1","1","1","0","0","100","0","0","0","0","0","5","19","22","21","0","25","20","3","2","0","17.8","","0","0","0","0","0","0","19","22","4","1","13","1","0","6","73.6","63.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","1","3","0","25","3","13","10","12","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Borrello, Ferruccio","1927820","4","3","12","1","2","61.7","1","0","1","100","100","3","0","0","3","2","67","3","0","100","1","33","1","10","13","0","0","0","0","0","0","0","12.4","","1","2","0","0","1","1","10","13","1","0","8","0","0","2","61.7","53.6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","4","8","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Iacopini, Quinto","1927818","17","14","20","2","8","82.6","5","1","4","80","60","0","0","0","0","0","0","0","0","0","0","0","5","13","18","1","0","1","0","1","0","0","43.5","","0","0","0","0","0","0","13","18","4","0","9","1","0","4","82.6","64.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","1","3","10","13","6","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Vignozzi, Umberto","1767118","20","17","19","1","6","69.6","9","2","7","78","56","3","2","2","1","1","100","0","0","0","0","0","7","20","23","0","0","0","0","0","0","0","51","","1","1","0","0","0","0","20","23","6","0","18","1","0","2","69.6","59.9","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","7","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","6","13","16","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","De Milato, Baldo","1903669","12","12","4","0","0","66.8","5","0","5","100","100","6","1","1","5","5","100","3","0","100","3","100","7","25","32","0","0","0","0","0","0","0","36.2","","0","0","0","0","5","5","25","32","5","0","21","2","0","4","66.8","59.2","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","10","4","9","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Pascali, Fiorenzo","1927815","19","19","12","0","7","59.1","6","0","6","100","100","1","0","0","1","0","0","0","0","0","1","0","6","23","27","0","0","0","0","0","0","0","51.8","","0","0","0","0","0","1","23","27","5","0","17","1","2","6","64.6","55.2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","3","18","3","5","0","0","0","0","0"
"Italy","18734","1067518","italy_18734","Lozzi vs Atletico Baldeyro 0:3","2026-05-12 17:00","Mercato","Atletico Baldeyro","Filippone, Alessio","1767115","0","0","0","0","0","0","0","0","0","0","0","3","1","1","2","1","67","6","0","100","7","117","0","0","0","0","0","0","0","0","0","0","6.8","","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","5","0","0","0","0","0"
"Italy","18734","1067519","italy_18734","BOT #131324 vs ASD trapani sharks 0:3","2026-05-12 17:00","","BOT #131324","Milazzo, Fernando","1649791","0","0","2","0","0","41.2","0","0","0","0","0","10","6","0","4","0","0","0","0","0","0","0","0","0","0","0","39","40","0","0","3","37","0","","0","0","0","4","0","0","0","0","0","0","0","0","0","0","41.2","40.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","0","0","40","3","11","15","16","0","0","0","0","0"
